,證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),成交筆數(筆),流通在外股數(千股),本益比-TSE,股價淨值比-TSE,單日漲跌幅(%),label
664,2615 萬海,2021-09-28,202,205,201,203.5,35672,7221431,20552,2440127,10.44,6,-0.021634615384615384,跌
665,2615 萬海,2021-09-29,199.5,205,199,200.5,38214,7703956,21198,2440127,10.28,5.91,-0.014742014742014743,跌
666,2615 萬海,2021-09-30,203,206,200.5,203.5,24908,5056998,12688,2440127,10.44,6,0.014962593516209476,漲
667,2615 萬海,2021-10-01,200.5,201,183.5,183.5,68823,13118419,42701,2440127,9.41,5.41,-0.09828009828009827,跌
668,2615 萬海,2021-10-04,187.5,187.5,165.5,165.5,84141,14515305,47092,2440127,8.49,4.88,-0.09809264305177112,跌
669,2615 萬海,2021-10-05,158,176,155,173.0,132586,21999161,68837,2440127,8.87,5.1,0.045317220543806644,漲
670,2615 萬海,2021-10-06,174,174,160.5,161.5,78806,13088000,50815,2440127,8.28,4.76,-0.06647398843930635,跌
671,2615 萬海,2021-10-07,165,177.5,164,171.5,81802,14018199,41450,2440127,8.79,5.05,0.06191950464396285,漲
672,2615 萬海,2021-10-08,171.5,171.5,164,169.5,71006,11899383,37380,2440127,8.69,4.99,-0.011661807580174927,跌
673,2615 萬海,2021-10-12,163.5,165.5,153,153.5,68352,10775604,33511,2440127,7.87,4.52,-0.0943952802359882,跌
674,2615 萬海,2021-10-13,160,163,155,155.0,69630,11013874,34711,2440127,7.95,4.57,0.009771986970684038,漲
675,2615 萬海,2021-10-14,159,170,151.5,164.5,112929,18207969,55206,2440127,8.44,4.85,0.06129032258064516,漲
676,2615 萬海,2021-10-15,164.5,165.5,159,161.0,71869,11641204,42658,2440127,8.26,4.74,-0.02127659574468085,跌
677,2615 萬海,2021-10-18,157.5,161,146.5,160.0,90903,13957216,44825,2440127,8.21,4.71,-0.006211180124223602,跌
678,2615 萬海,2021-10-19,158,165.5,157,158.0,69972,11258294,35185,2440127,8.1,4.66,-0.0125,跌
679,2615 萬海,2021-10-20,159.5,164.5,159,159.5,45834,7398231,23342,2440127,8.18,4.7,0.00949367088607595,漲
680,2615 萬海,2021-10-21,161.5,167,159,159.0,53298,8656909,26291,2440127,8.15,4.68,-0.003134796238244514,跌
681,2615 萬海,2021-10-22,160,161,152,152.5,49126,7611357,28131,2440127,7.82,4.49,-0.040880503144654086,跌
682,2615 萬海,2021-10-25,150,162,149,157.5,69985,10942635,39947,2440127,8.08,4.64,0.03278688524590164,漲
683,2615 萬海,2021-10-26,159,161,155.5,157.0,35803,5653657,20794,2440127,8.05,4.63,-0.0031746031746031746,跌
684,2615 萬海,2021-10-27,155,156.5,152.5,153.0,28866,4448952,15563,2440127,7.85,4.51,-0.025477707006369428,跌
685,2615 萬海,2021-10-28,155,160.5,153,153.5,36464,5710873,19811,2440127,7.87,4.52,0.0032679738562091504,漲
686,2615 萬海,2021-10-29,156.5,163,155,160.0,50007,7970882,28373,2440127,8.21,4.71,0.04234527687296417,漲
687,2615 萬海,2021-11-01,162.5,166.5,157,158.5,38488,6221177,32549,2440127,8.13,4.67,-0.009375,跌
688,2615 萬海,2021-11-02,162,165,159,161.0,39562,6416231,20924,2440127,8.26,4.74,0.015772870662460567,漲
689,2615 萬海,2021-11-03,163.5,177,162.5,171.5,99591,17140765,56051,2440127,8.79,5.05,0.06521739130434782,漲
690,2615 萬海,2021-11-04,178,183,172.5,174.5,84727,15051513,53561,2440127,8.95,5.14,0.01749271137026239,漲
691,2615 萬海,2021-11-05,174.5,178,170.5,178.0,48907,8557246,26839,2440127,9.13,5.24,0.02005730659025788,漲
692,2615 萬海,2021-11-08,183,193,177,190.0,79147,14600273,45477,2440127,9.74,5.6,0.06741573033707865,漲
693,2615 萬海,2021-11-09,187,191.5,182.5,183.5,69416,12961770,48003,2440127,9.41,5.41,-0.034210526315789476,跌
694,2615 萬海,2021-11-10,183.5,187.5,176,177.0,51928,9506985,29886,2440127,9.08,5.22,-0.035422343324250684,跌
695,2615 萬海,2021-11-11,173,177.5,159.5,159.5,71409,12094878,43200,2440127,8.18,4.7,-0.09887005649717515,跌
696,2615 萬海,2021-11-12,160.5,163,157,159.0,53761,8598529,29264,2440127,5.04,3.5,-0.003134796238244514,跌
697,2615 萬海,2021-11-15,164,164,157,157.0,25383,4046616,14273,2440127,4.97,3.46,-0.012578616352201259,跌
698,2615 萬海,2021-11-16,157.5,162.5,156.5,161.0,24152,3864679,13955,2440127,5.1,3.55,0.025477707006369428,漲
699,2615 萬海,2021-11-17,161,161.5,155,158.5,22664,3583528,14997,2440127,5.02,3.49,-0.015527950310559006,跌
700,2615 萬海,2021-11-18,159,162.5,157,160.5,17682,2839254,9950,2440127,5.09,3.54,0.012618296529968454,漲
701,2615 萬海,2021-11-19,160.5,162,155,156.0,25024,3956052,16774,2440127,4.94,3.44,-0.028037383177570093,跌
702,2615 萬海,2021-11-22,157,159.5,153.5,154.5,27895,4367601,16390,2440127,4.9,3.41,-0.009615384615384616,跌
703,2615 萬海,2021-11-23,156.5,158.5,153.5,154.0,18309,2854922,10837,2440127,4.88,3.39,-0.003236245954692557,跌
704,2615 萬海,2021-11-24,155.5,156.5,152.5,154.0,17021,2624469,9846,2440127,4.88,3.39,0.0,跌
705,2615 萬海,2021-11-25,155,159,153.5,157.5,22951,3601662,12549,2440127,4.99,3.47,0.022727272727272728,漲
706,2615 萬海,2021-11-26,157,160.5,152,152.0,29769,4634281,17389,2440127,4.82,3.35,-0.03492063492063492,跌
707,2615 萬海,2021-11-29,150.5,157,150.5,153.0,24372,3732969,13851,2440127,4.85,3.37,0.006578947368421052,漲
708,2615 萬海,2021-11-30,156,157.5,154.5,156.5,19823,3094151,10852,2440127,4.96,3.45,0.02287581699346405,漲
709,2615 萬海,2021-12-01,156.5,157.5,153.5,154.5,15632,2424278,10165,2440127,4.9,3.41,-0.012779552715654952,跌
710,2615 萬海,2021-12-02,155,169.5,155,169.5,75576,12497907,34769,2440127,5.37,3.74,0.0970873786407767,漲
711,2615 萬海,2021-12-03,171.5,172.5,163,164.5,71805,12136541,52365,2440127,5.21,3.63,-0.029498525073746312,跌
712,2615 萬海,2021-12-06,168,179,167,176.5,72990,12705365,41471,2440127,5.59,3.89,0.0729483282674772,漲
713,2615 萬海,2021-12-07,178.5,193,175,191.0,116440,21544924,68884,2440127,6.05,4.21,0.0821529745042493,漲
714,2615 萬海,2021-12-08,197,203,192,197.0,105359,20873864,76574,2440127,6.24,4.34,0.031413612565445025,漲
715,2615 萬海,2021-12-09,202,208,196,208.0,68974,13889535,42946,2440127,6.59,4.58,0.05583756345177665,漲
716,2615 萬海,2021-12-10,204,211.5,200.5,210.5,96813,20056024,59681,2440127,6.67,4.64,0.01201923076923077,漲
717,2615 萬海,2021-12-13,209,210.5,201.5,201.5,63017,13035169,47039,2440127,6.38,4.44,-0.04275534441805225,跌
718,2615 萬海,2021-12-14,204.5,206,187,189.5,78945,15478395,49299,2440127,6,4.18,-0.05955334987593052,跌
719,2615 萬海,2021-12-15,192,200,190,199.0,63384,12411138,44489,2440127,6.31,4.39,0.05013192612137203,漲
720,2615 萬海,2021-12-16,202,203.5,196,196.5,48313,9637885,31913,2440127,6.23,4.33,-0.01256281407035176,跌
721,2615 萬海,2021-12-17,198.5,204.5,198,200.0,53006,10695021,29442,2440127,6.34,4.41,0.017811704834605598,漲
722,2615 萬海,2021-12-20,201,203.5,194,199.0,47035,9343846,32953,2440127,6.31,4.39,-0.005,跌
723,2615 萬海,2021-12-21,200.5,207.5,197,207.0,46517,9403984,25188,2440127,6.56,4.56,0.04020100502512563,漲
724,2615 萬海,2021-12-22,205.5,207,201,204.0,35453,7233069,22113,2440127,6.46,4.5,-0.014492753623188406,跌
725,2615 萬海,2021-12-23,205,207,200,200.0,25108,5107201,15236,2440127,6.34,4.41,-0.0196078431372549,跌
726,2615 萬海,2021-12-24,202.5,204.5,198.5,199.0,25162,5057959,15361,2440127,6.31,4.39,-0.005,跌
727,2615 萬海,2021-12-27,200.5,201,197.5,199.0,16031,3194324,8716,2440127,6.31,4.39,0.0,跌
728,2615 萬海,2021-12-28,200,206,199,200.5,36358,7381231,19531,2440127,6.35,4.42,0.007537688442211055,漲
729,2615 萬海,2021-12-29,201,204,200,201.0,19890,4008664,13092,2440127,6.37,4.43,0.0024937655860349127,漲
730,2615 萬海,2021-12-30,202,203,197.5,198.5,21702,4325779,10639,2440127,6.29,4.38,-0.012437810945273632,跌
